Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2008,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.55364069059697
Zambia,ZMB,2007,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.48747531406169
Zambia,ZMB,2006,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.42884742201709
Zambia,ZMB,2005,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.37518229118363
Zambia,ZMB,2004,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.32454070180802
Zambia,ZMB,2003,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.27311535362202
Zambia,ZMB,2002,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.21942401472024
Zambia,ZMB,2001,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.16360454663146
Zambia,ZMB,2000,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.10935073780311
Zambia,ZMB,1999,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.06716930678891
Zambia,ZMB,1998,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.03416166409349
Zambia,ZMB,1997,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.0071638361552
Zambia,ZMB,1996,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.98706741225056
Zambia,ZMB,1995,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.97688487468569
Zambia,ZMB,1994,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.95363927988266
Zambia,ZMB,1993,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.91218001920382
Zambia,ZMB,1992,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.88753109618239
Zambia,ZMB,1991,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.88623111535996
Zambia,ZMB,1990,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.89055682082484
Zambia,ZMB,1989,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.91925238012433
Zambia,ZMB,1988,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2.97715906228932
Zambia,ZMB,1987,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.02125681477485
Zambia,ZMB,1986,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.04411660076519
Zambia,ZMB,1985,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.06786808256765
Zambia,ZMB,1984,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.100757019841
Zambia,ZMB,1983,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.14293900701357
Zambia,ZMB,1982,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.18907709343058
Zambia,ZMB,1981,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.23888922506505
Zambia,ZMB,1980,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.29359166216822
Zambia,ZMB,1979,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.34972138847277
Zambia,ZMB,1978,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.40208010430743
Zambia,ZMB,1977,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.44975386231518
Zambia,ZMB,1976,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.50011578983389
Zambia,ZMB,1975,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.55711943061513
Zambia,ZMB,1974,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.61727239720183
Zambia,ZMB,1973,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.6782847352635
Zambia,ZMB,1972,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.74063222636552
Zambia,ZMB,1971,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.80041861272839
Zambia,ZMB,1970,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.85511734830936
Zambia,ZMB,1969,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.89664825340783
Zambia,ZMB,1968,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.92258200585517
Zambia,ZMB,1967,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.94360308595416
Zambia,ZMB,1966,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.96763956531076
Zambia,ZMB,1965,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.99818291778524
Zambia,ZMB,1964,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.03515028608104
Zambia,ZMB,1963,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.07845065720284
Zambia,ZMB,1962,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.12574394361735
Zambia,ZMB,1961,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.17057293160752
Zambia,ZMB,1960,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.2088941268001
Zambia,ZMB,2024,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.89827784572095
Zambia,ZMB,2023,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.8260587289473
Zambia,ZMB,2022,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.74424763885856
Zambia,ZMB,2021,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.65740388167946
Zambia,ZMB,2020,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.56624088414917
Zambia,ZMB,2019,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.47303994638058
Zambia,ZMB,2018,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.3841929567717
Zambia,ZMB,2017,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.29972317218091
Zambia,ZMB,2016,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.22134773886865
Zambia,ZMB,2015,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.15030005052816
Zambia,ZMB,2014,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.08884123620014
Zambia,ZMB,2013,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.0379543810995
Zambia,ZMB,2012,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.99536146443304
Zambia,ZMB,2011,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.95990103161269
Zambia,ZMB,2010,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.93020975120425
Zambia,ZMB,2009,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.90434760037052
Zambia,ZMB,2008,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.88031330453915
Zambia,ZMB,2007,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.85868099475011
Zambia,ZMB,2006,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.8400358214192
Zambia,ZMB,2005,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.8239636472714
Zambia,ZMB,2004,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.81122828010784
Zambia,ZMB,2003,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.80059066616763
Zambia,ZMB,2002,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.79259730901104
Zambia,ZMB,2001,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.78887413408362
Zambia,ZMB,2000,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.79016851129213
Zambia,ZMB,1999,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.77993433157206
Zambia,ZMB,1998,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.74414675503599
Zambia,ZMB,1997,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.70614225609594
Zambia,ZMB,1996,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.68006937346765
Zambia,ZMB,1995,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.65677887721124
Zambia,ZMB,1994,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.65265923705638
Zambia,ZMB,1993,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.68230032349043
Zambia,ZMB,1992,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.71510098681526
Zambia,ZMB,1991,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.73492039167505
Zambia,ZMB,1990,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.75302542142613
Zambia,ZMB,1989,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.77406813865147
Zambia,ZMB,1988,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.80046744996476
Zambia,ZMB,1987,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.83221879871963
Zambia,ZMB,1986,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.8675409651692
Zambia,ZMB,1985,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.90454866122775
Zambia,ZMB,1984,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.94248030346897
Zambia,ZMB,1983,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.98076387803269
Zambia,ZMB,1982,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.01836480855804
Zambia,ZMB,1981,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.05521307184526
Zambia,ZMB,1980,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.09142781510013
Zambia,ZMB,1979,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.12624455165346
Zambia,ZMB,1978,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.15816111556177
Zambia,ZMB,1977,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.18854895747183
Zambia,ZMB,1976,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.22191868720821
Zambia,ZMB,1975,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.26070260125251
Zambia,ZMB,1974,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.30294506731337
Zambia,ZMB,1973,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.34805867840185
Zambia,ZMB,1972,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.39411453492652
Zambia,ZMB,1971,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.43341337873897
Zambia,ZMB,1970,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.46162887308709
Zambia,ZMB,1969,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.47905149325978
Zambia,ZMB,1968,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.48515229173529
Zambia,ZMB,1967,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.48257155955186
Zambia,ZMB,1966,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.48045164799078
Zambia,ZMB,1965,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.48464582624546
Zambia,ZMB,1964,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.49403773618332
Zambia,ZMB,1963,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.50916499796956
Zambia,ZMB,1962,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.52919205511372
Zambia,ZMB,1961,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.54708720656147
Zambia,ZMB,1960,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.55916807322263
Zambia,ZMB,2024,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.91528515392611
Zambia,ZMB,2023,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.82526826574396
Zambia,ZMB,2022,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.72410091702739
Zambia,ZMB,2021,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.61898625263538
Zambia,ZMB,2020,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.50894944698991
Zambia,ZMB,2019,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.39507073971321
Zambia,ZMB,2018,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.28547054529032
Zambia,ZMB,2017,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.18033316942453
Zambia,ZMB,2016,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.081623562885
Zambia,ZMB,2015,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.99159340664766
Zambia,ZMB,2014,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.91247199687039
Zambia,ZMB,2013,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.84414510399777
Zambia,ZMB,2012,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.78468633590154
Zambia,ZMB,2011,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.73242389554659
Zambia,ZMB,2010,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.6836884250986
Zambia,ZMB,2009,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.63444996021784
Zambia,ZMB,2008,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.58381585290991
Zambia,ZMB,2007,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.53240798744582
Zambia,ZMB,2006,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.48171416897378
Zambia,ZMB,2005,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.43245645747379
Zambia,ZMB,2004,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.38726605395196
Zambia,ZMB,2003,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.3470368344932
Zambia,ZMB,2002,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.31160597638163
Zambia,ZMB,2001,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.28085631019278
Zambia,ZMB,2000,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.2574278527
Zambia,ZMB,1999,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.23078359956398
Zambia,ZMB,1998,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.19454672627539
Zambia,ZMB,1997,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.17459049405546
Zambia,ZMB,1996,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.1763312805599
Zambia,ZMB,1995,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.18683335532999
Zambia,ZMB,1994,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.21965783595556
Zambia,ZMB,1993,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.27763347934514
Zambia,ZMB,1992,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.3250089478368
Zambia,ZMB,1991,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.35637295865248
Zambia,ZMB,1990,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.38827767952338
Zambia,ZMB,1989,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.42502336651741
Zambia,ZMB,1988,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.469353471243
Zambia,ZMB,1987,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.51879489884548
Zambia,ZMB,1986,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.56733683730935
Zambia,ZMB,1985,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.6120569265513
Zambia,ZMB,1984,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.65323458549901
Zambia,ZMB,1983,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.68733596953106
Zambia,ZMB,1982,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.71398066255486
Zambia,ZMB,1981,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.74283073774776
Zambia,ZMB,1980,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.78040519532426
Zambia,ZMB,1979,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.82370238737452
Zambia,ZMB,1978,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.87046285296065
Zambia,ZMB,1977,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.92014332684155
Zambia,ZMB,1976,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2.96986997318928
Zambia,ZMB,1975,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.01760711141258
Zambia,ZMB,1974,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.06241422203641
Zambia,ZMB,1973,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.10250875059904
Zambia,ZMB,1972,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.13900686519332
Zambia,ZMB,1971,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.17590417607327
Zambia,ZMB,1970,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.21557480535713
